ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.559577412,22.21161384,6.964248228,1.307831949,1.03E-05,chinese redbud
0.546211251,25.73975605,6.921592736,1.300169358,1.05E-05,chinese redbud
0.737098097,25.50975813,6.300822356,1.36359817,1.01E-05,chinese redbud
2.225814195,8.412583403,1.844679655,1.802911903,8.59E-06,true indigo
1.800395831,8.37838407,2.443584476,1.773943319,8.86E-06,true indigo
2.028968823,8.325271059,2.480168643,1.756777571,8.80E-06,true indigo
2.936573852,6.28589658,1.148803866,1.826200418,8.36E-06,true indigo
1.833934479,10.04956839,2.264881465,1.78329273,8.87E-06,true indigo
2.024447767,8.981157214,2.260665802,1.77929999,8.76E-06,true indigo
2.086809036,8.253423686,2.208573406,1.780049624,8.75E-06,true indigo
1.840229823,9.387264387,2.740501981,1.735836614,8.99E-06,true indigo
2.096097935,7.758377815,2.279134247,1.772558134,8.78E-06,true indigo
2.032057464,9.006034195,2.284761016,1.771130696,8.82E-06,true indigo
1.448625668,7.140523353,2.783479549,1.772895377,8.80E-06,japanese maple
1.440753201,8.268413261,3.003297572,1.740725482,9.16E-06,japanese maple
1.227032215,10.92445788,3.591257362,1.682222191,9.28E-06,japanese maple
1.218401847,12.00650542,4.09997739,1.623145174,9.51E-06,japanese maple
1.173231145,12.6615638,4.147016392,1.626420739,9.39E-06,japanese maple
1.487412179,16.2456985,3.617663807,1.654935403,9.68E-06,japanese maple
1.434174259,13.12643453,3.903818886,1.620118466,9.84E-06,japanese maple
1.187405253,16.24183278,4.245000063,1.606920816,9.76E-06,japanese maple
1.123233203,12.29269808,4.091756818,1.618355759,9.65E-06,japanese maple
1.109811139,11.02987281,4.220307617,1.615249447,9.34E-06,japanese maple
1.027480743,14.46161176,4.30454928,1.595621823,9.33E-06,nanmu
1.016256993,12.35913261,4.587895972,1.585208969,9.37E-06,nanmu
1.193883924,18.14846747,3.945338116,1.649175187,9.30E-06,nanmu
1.105496571,12.06300042,4.133326438,1.631334153,9.26E-06,nanmu
1.118131392,14.96983319,4.324614375,1.604374807,9.41E-06,nanmu
1.235046943,9.830567139,3.469702047,1.698605714,9.19E-06,nanmu
1.204522111,10.60253336,3.502286369,1.695444698,9.19E-06,nanmu
1.159441073,16.23053795,4.180893414,1.621600059,9.24E-06,nanmu
1.06599658,14.49121143,4.618980621,1.563806687,9.54E-06,nanmu
0.968270295,12.65842369,5.384375881,1.485372113,9.75E-06,nanmu
0.996614409,12.55094454,5.11249473,1.515276872,1.00E-05,castor aralia
0.99727539,12.24998228,5.110063513,1.515460417,1.01E-05,castor aralia
1.028982099,13.7252648,5.10757365,1.511157899,9.79E-06,castor aralia
0.631455597,17.83483945,6.657134797,1.361499974,9.74E-06,castor aralia
0.840241334,17.80423895,5.366970323,1.479317465,9.69E-06,castor aralia
0.725601648,16.72614262,5.97351821,1.437414701,9.55E-06,castor aralia
0.793043631,20.00726647,5.628378985,1.457245991,9.63E-06,castor aralia
0.894334098,22.7784216,5.650081457,1.458462671,9.78E-06,castor aralia
0.781148385,23.67601543,6.425309104,1.361972992,1.00E-05,castor aralia
0.898997569,11.00390534,4.785464264,1.562939566,9.33E-06,castor aralia
1.315976489,4.085312761,2.912269043,1.762902227,8.75E-06,goldenrain tree
1.04257281,6.837725188,4.069102661,1.641081385,9.13E-06,goldenrain tree
1.296505641,7.176824437,3.50492559,1.687993655,8.78E-06,goldenrain tree
1.468765322,6.557906589,3.019833864,1.735956131,8.66E-06,goldenrain tree
1.846281775,7.165934112,2.786534725,1.729851898,8.50E-06,goldenrain tree
1.791301348,6.91544829,2.849756843,1.732614342,8.41E-06,goldenrain tree
1.685288548,5.360613011,3.099317762,1.721952344,8.46E-06,goldenrain tree
1.295776568,8.18705171,3.958548128,1.637013054,8.60E-06,goldenrain tree
1.792645003,5.770127189,2.876235007,1.736566458,8.47E-06,goldenrain tree
1.65070666,10.10867389,3.392385189,1.673526962,8.57E-06,goldenrain tree
1.525680915,20.28068182,3.23947075,1.711716888,8.86E-06,chinese cinnamon
1.470517337,12.61115721,2.906512027,1.738744386,9.24E-06,chinese cinnamon
1.268168813,21.48953294,4.390608166,1.578431944,9.09E-06,chinese cinnamon
0.93553061,26.10879274,5.038968851,1.524697368,9.68E-06,chinese cinnamon
1.263706487,21.27506464,3.853608867,1.641317702,9.54E-06,chinese cinnamon
1.035511444,28.95938073,5.03686092,1.535275536,9.45E-06,chinese cinnamon
1.065747785,22.12128857,4.510064236,1.568993803,9.20E-06,chinese cinnamon
1.201333498,18.2634362,4.683447468,1.556098435,9.80E-06,chinese cinnamon
1.075739685,18.61470809,4.709607018,1.546371932,9.76E-06,chinese cinnamon
0.961773579,15.57310676,4.59960815,1.553715337,9.52E-06,chinese cinnamon
1.983005809,5.680239783,2.618491333,1.756460973,9.69E-06,anhui barberry
1.156976615,4.14720392,3.176287317,1.748246121,9.13E-06,anhui barberry
1.500193595,6.968040033,2.695885368,1.778593036,8.76E-06,anhui barberry
1.128391106,9.582251877,3.657613426,1.697698662,9.26E-06,anhui barberry
1.605516745,3.388964762,2.336348258,1.80622267,9.26E-06,anhui barberry
1.261368295,6.121326105,3.143927018,1.73587002,9.26E-06,anhui barberry
1.794225901,4.019766472,1.806660518,1.850330688,8.55E-06,anhui barberry
1.510100987,4.60383236,2.65126234,1.793034655,9.22E-06,anhui barberry
1.899151693,2.790260634,1.696757052,1.868766448,8.41E-06,anhui barberry
1.639736325,7.002462469,1.947828206,1.841027148,8.58E-06,anhui barberry
0.441245999,10.86377815,7.301805259,1.354775649,9.98E-06,big fruited holly
0.539790667,18.77895746,7.22760932,1.338539347,1.02E-05,big fruited holly
1.136317227,10.10049833,4.706060177,1.565864776,9.13E-06,big fruited holly
0.722911769,18.47524812,6.49235296,1.41822164,9.63E-06,big fruited holly
0.628364061,24.51192452,7.157651804,1.33717831,1.01E-05,big fruited holly
1.06822807,11.06115721,5.174120689,1.536412804,9.24E-06,big fruited holly
0.465513129,11.22785863,7.208121735,1.362681351,9.99E-06,big fruited holly
1.035876855,6.626814012,4.988000331,1.583621152,9.47E-06,big fruited holly
0.713790371,11.51905129,6.285406736,1.442047925,9.70E-06,big fruited holly
0.429109169,24.73382819,8.216577482,1.244925948,1.03E-05,big fruited holly
0.952252916,42.85460801,5.894671734,1.476900089,9.75E-06,japanese cheesewood
0.758278044,84.37965388,7.19940821,1.352977834,1.06E-05,japanese cheesewood
1.394288597,36.45329441,4.880878578,1.544411462,9.27E-06,japanese cheesewood
0.880657932,25.8902231,6.14810726,1.438368068,9.77E-06,japanese cheesewood
1.007753837,60.358603,5.668800903,1.500683163,9.57E-06,japanese cheesewood
1.042170364,31.18163261,5.259953334,1.53290572,9.63E-06,japanese cheesewood
1.243181089,29.25541806,4.605730841,1.595014149,9.14E-06,japanese cheesewood
1.845518653,23.09059112,3.973639578,1.597848378,1.01E-05,japanese cheesewood
0.987346435,78.2956422,5.945191736,1.475802471,9.65E-06,japanese cheesewood
1.063210818,17.99521268,4.863716657,1.555021198,9.29E-06,japanese cheesewood
0.659367893,18.47040242,6.452333998,1.371583703,1.09E-05,wintersweet
0.669814846,18.70008549,6.282602467,1.390144976,1.08E-05,wintersweet
0.705362762,20.5320246,6.351871625,1.365656305,1.12E-05,wintersweet
0.680939159,32.96872811,6.659396303,1.358065788,1.07E-05,wintersweet
0.68479283,24.38442661,6.80570694,1.321826873,1.16E-05,wintersweet
0.590590129,23.61637823,6.472060523,1.385284097,1.11E-05,wintersweet
0.668345967,19.95775438,6.803475825,1.396882191,1.16E-05,wintersweet
0.535124606,21.03076105,7.071432111,1.342371764,1.18E-05,wintersweet
0.615792734,15.01081735,6.426899727,1.435654814,1.12E-05,wintersweet
0.570036501,22.2921643,6.938822861,1.366036783,1.08E-05,wintersweet
0.97743144,54.33050459,5.967642829,1.458273228,1.02E-05,camphortree
0.891238357,47.62345079,6.472955581,1.397669863,9.85E-06,camphortree
1.351830906,48.63450271,5.539171392,1.451910885,1.07E-05,camphortree
1.236874028,61.3310196,5.472139625,1.481517889,9.54E-06,camphortree
1.168220817,43.64415555,5.550424757,1.484608032,9.62E-06,camphortree
0.885587421,64.38985822,6.784461977,1.373949073,1.01E-05,camphortree
0.805860112,54.65963303,6.639745869,1.359197774,9.96E-06,camphortree
0.779834404,52.33918265,6.922201373,1.344058518,1.00E-05,camphortree
1.426158514,36.88101022,5.217157528,1.478634564,1.02E-05,camphortree
1.440614269,36.12753962,5.318756381,1.467637098,1.05E-05,camphortree
0.732112981,99.62430567,7.539839494,1.302043861,1.14E-05,japan arrowwood
0.631773268,58.48917223,7.679377455,1.2785329,1.10E-05,japan arrowwood
0.669822356,105.9509216,7.993259839,1.258328169,1.12E-05,japan arrowwood
0.70704313,161.5360967,7.939433628,1.253868011,1.20E-05,japan arrowwood
0.622491062,107.3937198,8.102642454,1.243548347,1.17E-05,japan arrowwood
0.645503344,96.49629483,8.636636074,1.183754837,1.21E-05,japan arrowwood
0.539627565,87.97153253,8.829159969,1.154217843,1.23E-05,japan arrowwood
0.556022655,154.2652815,8.715353216,1.169728824,1.27E-05,japan arrowwood
0.87865879,70.61127294,7.42985095,1.288761975,1.21E-05,japan arrowwood
0.734622127,116.1807183,8.541061316,1.178639434,1.25E-05,japan arrowwood
0.557490473,37.36231234,8.055840009,1.217087221,1.11E-05,sweet osmanthus
0.656872266,33.33727898,7.277839962,1.32504986,1.08E-05,sweet osmanthus
0.65084083,29.78066097,7.246016574,1.328296807,1.06E-05,sweet osmanthus
0.501002898,25.38619683,7.790330947,1.276829742,1.08E-05,sweet osmanthus
0.577011912,29.10940992,7.578846186,1.298654552,1.08E-05,sweet osmanthus
0.630560444,41.67210801,7.437684386,1.288013611,1.02E-05,sweet osmanthus
0.652068125,24.55639074,6.877686324,1.352694139,1.04E-05,sweet osmanthus
0.591506476,28.94829233,7.412708189,1.306658871,1.00E-05,sweet osmanthus
0.562439767,48.15831943,8.219174945,1.208809021,1.06E-05,sweet osmanthus
0.538819088,35.2629608,7.995816526,1.248622155,1.04E-05,sweet osmanthus
2.170578918,4.616622185,0.69828831,1.933469458,8.73E-06,deodar
2.275293194,5.32398457,0.568144535,1.941117573,8.75E-06,deodar
2.153139354,4.60956839,0.655179751,1.938607393,8.70E-06,deodar
2.471856192,5.238183903,0.496243701,1.936544263,8.83E-06,deodar
2.400620102,4.822149708,0.554299299,1.93540816,8.81E-06,deodar
1.921466416,5.50764387,0.821624008,1.935876011,8.58E-06,deodar
2.143142606,4.993569641,0.660150421,1.937775888,8.69E-06,deodar
2.347315718,4.990089658,0.51294704,1.940951127,8.78E-06,deodar
2.168179024,5.228202669,0.640699971,1.940311243,8.71E-06,deodar
1.93053922,4.243507089,0.810985695,1.935603978,8.57E-06,deodar
0.663010692,10.79437865,6.046267802,1.440785209,1.01E-05,gingko
0.50442629,9.71677231,6.38574917,1.376141511,1.02E-05,gingko
0.535448186,10.12610092,6.293356275,1.398753828,1.01E-05,gingko
0.569978329,11.85905755,6.26694342,1.368345436,1.03E-05,gingko
0.659429866,12.08719349,5.827635887,1.430831749,1.00E-05,gingko
0.64586626,13.37723103,5.977114672,1.406115768,1.03E-05,gingko
0.636454033,11.01730192,5.780172284,1.435172477,1.02E-05,gingko
0.659495296,10.27214554,6.082522782,1.423722809,1.01E-05,gingko
0.594831613,9.813644704,5.891464335,1.423014181,1.01E-05,gingko
0.567477792,8.77294412,6.164613381,1.419994435,9.99E-06,gingko
0.508502651,3.344818599,5.829317104,1.643644479,9.45E-06,crepe myrtle
0.40916394,3.849989575,5.893108725,1.597439076,9.91E-06,crepe myrtle
0.425260933,4.146434529,5.885083123,1.584039244,9.98E-06,crepe myrtle
0.517958417,3.668719766,5.443400507,1.646755302,9.65E-06,crepe myrtle
0.523484821,3.945483736,5.687285783,1.596748728,9.46E-06,crepe myrtle
0.409985556,4.997312344,6.298447724,1.508060335,9.53E-06,crepe myrtle
0.488140528,4.093302752,5.937272635,1.585665121,9.53E-06,crepe myrtle
0.28397637,4.046774395,6.50907613,1.543850387,9.86E-06,crepe myrtle
0.489360388,4.142435363,6.065318785,1.597282368,9.41E-06,crepe myrtle
0.395413315,3.527474979,5.998706145,1.59811616,9.57E-06,crepe myrtle
1.44478167,10.35643661,2.781392636,1.761178952,9.11E-06,oleander
1.331770379,11.16316722,3.278174429,1.706628269,9.27E-06,oleander
1.40767752,21.14746247,3.711580517,1.640890731,9.46E-06,oleander
1.286328046,16.5430025,3.948408113,1.63354378,9.62E-06,oleander
1.381915415,20.18937239,3.876067417,1.625621858,9.44E-06,oleander
1.319180771,10.94547331,3.450574973,1.688522402,9.42E-06,oleander
1.595639643,12.87394078,3.147923127,1.704397708,9.66E-06,oleander
1.422387732,13.63581735,3.464645663,1.685486671,9.59E-06,oleander
1.271335494,17.3540784,4.147756513,1.603562958,9.89E-06,oleander
1.301958716,19.56621351,4.009875711,1.629806822,9.57E-06,oleander
1.62993056,10.15976647,2.284474383,1.811308512,9.03E-06,yew plum pine
1.74785504,9.299118015,2.246882196,1.808843262,9.15E-06,yew plum pine
1.737231517,11.53421393,2.277420108,1.805559349,9.14E-06,yew plum pine
1.67678193,10.09261051,2.163135913,1.81928609,8.98E-06,yew plum pine
3.057989366,9.09147206,1.1390421,1.813233225,8.20E-06,yew plum pine
1.598229528,10.44749374,2.510027514,1.792984947,9.02E-06,yew plum pine
1.614267323,12.32471643,2.439494431,1.792918405,9.03E-06,yew plum pine
2.149281889,10.17046289,1.886718049,1.81534976,9.25E-06,yew plum pine
1.631535211,10.18137615,2.584160086,1.78369981,9.17E-06,yew plum pine
1.64537463,9.73131151,2.289283733,1.80886971,9.10E-06,yew plum pine
0.76124833,14.89982277,5.927047858,1.458388296,1.01E-05,japanese flowering cherry
0.540934397,20.43865304,6.800737235,1.335526397,1.07E-05,japanese flowering cherry
0.464847717,25.23548582,7.545058422,1.264930056,1.03E-05,japanese flowering cherry
0.773995065,27.28202669,5.970610791,1.416248244,1.03E-05,japanese flowering cherry
0.424799262,25.41619892,7.640992614,1.239576405,1.04E-05,japanese flowering cherry
0.916529247,23.08228524,5.757442256,1.41544543,1.03E-05,japanese flowering cherry
0.806523209,25.24208299,5.88339571,1.407555995,1.03E-05,japanese flowering cherry
0.761333078,21.0441618,5.754287509,1.454851535,9.93E-06,japanese flowering cherry
0.763480942,20.48372394,5.770669886,1.433248412,9.99E-06,japanese flowering cherry
0.672969562,20.95398874,5.967906004,1.395000382,1.04E-05,japanese flowering cherry
0.593828781,3.998177648,5.002100829,1.685140323,1.03E-05,glossy privet
0.663887008,3.596482485,4.586274345,1.723086952,1.00E-05,glossy privet
0.64287478,3.409528774,4.631296754,1.713574278,1.00E-05,glossy privet
0.70670488,3.814489158,5.008542771,1.679175925,1.02E-05,glossy privet
0.727460867,4.900861134,5.009859117,1.629692662,9.57E-06,glossy privet
0.577383168,4.171757715,5.363260606,1.62528826,9.52E-06,glossy privet
0.508331946,3.433356964,5.059570261,1.680928999,9.74E-06,glossy privet
0.381676296,3.677873228,5.805776012,1.634151365,1.01E-05,glossy privet
0.451604144,3.452166389,5.569325582,1.643602155,9.41E-06,glossy privet
0.651648626,3.68765638,5.002916867,1.678308618,9.73E-06,glossy privet
1.07118206,9.091103003,4.169186581,1.638783525,9.61E-06,chinese toon
1.014175067,7.328567556,4.311732022,1.630787095,9.92E-06,chinese toon
1.21579472,18.86182027,3.948020955,1.626500754,9.53E-06,chinese toon
1.151117252,15.81585279,4.051720063,1.627341552,9.41E-06,chinese toon
1.276908986,17.24556088,3.781180104,1.637384143,9.41E-06,chinese toon
1.459103423,9.059922852,3.274485642,1.702027206,9.53E-06,chinese toon
1.416430886,16.25808173,3.914509554,1.615403998,9.73E-06,chinese toon
1.748235428,10.30227898,3.256479317,1.673966511,9.69E-06,chinese toon
1.484460643,10.34505213,3.718839125,1.656427634,9.52E-06,chinese toon
1.646679251,10.1249583,3.235345483,1.691990528,9.54E-06,chinese toon
1.545650722,27.13447248,4.323905239,1.575455314,9.64E-06,peach
1.129746338,29.12814429,4.927400287,1.534759833,9.71E-06,peach
1.206346382,59.41079858,4.986265247,1.532169756,9.53E-06,peach
1.264360124,37.11367181,4.920224072,1.52727851,9.71E-06,peach
1.268227233,46.90804212,5.101512919,1.511922463,9.69E-06,peach
1.047751711,9.188740617,4.576151749,1.641352324,9.82E-06,peach
1.403102652,11.23648874,3.604158171,1.722238866,9.26E-06,peach
1.075186738,7.662937865,4.086133047,1.677278304,9.43E-06,peach
1.272218703,7.273661384,3.657664152,1.716723914,9.06E-06,peach
0.98407788,11.01373228,4.367747244,1.658259446,9.75E-06,peach
0.932847862,26.23175354,5.65263795,1.504300154,9.58E-06,ford woodlotus
1.038721961,33.593505,5.918159452,1.470492429,9.64E-06,ford woodlotus
1.156216875,34.90327148,5.049601311,1.564089584,9.77E-06,ford woodlotus
1.180339936,17.41935571,4.337803523,1.635694121,9.58E-06,ford woodlotus
0.941155808,27.68716013,5.57551984,1.50355579,9.47E-06,ford woodlotus
1.157154628,23.16687865,5.51158681,1.499622044,1.01E-05,ford woodlotus
1.075255687,25.31481234,5.596834087,1.502826143,1.00E-05,ford woodlotus
1.050452214,27.29515638,5.540803473,1.508302941,9.78E-06,ford woodlotus
1.050822972,28.66654921,5.534403338,1.498025072,9.94E-06,ford woodlotus
1.191214542,21.35213511,4.80450154,1.570280585,1.02E-05,ford woodlotus
1.198164438,14.88544412,4.149948535,1.624006402,9.66E-06,trident maple
1.164764497,15.83759174,4.208558146,1.632512955,9.71E-06,trident maple
1.024174591,10.28344871,4.575054386,1.608022532,9.63E-06,trident maple
1.10885043,14.16409716,4.35611448,1.612289515,9.72E-06,trident maple
1.019656337,16.83364887,4.722636838,1.567424793,9.82E-06,trident maple
0.933095128,16.5141347,5.178774923,1.537663042,9.97E-06,trident maple
1.098483326,15.95827982,4.4070321,1.612775018,9.56E-06,trident maple
1.127916075,14.9057256,4.283503828,1.616147241,9.80E-06,trident maple
1.443675819,14.76375521,3.97519007,1.626867994,1.00E-05,trident maple
1.101565921,15.12176397,4.721224488,1.565988472,9.96E-06,trident maple
0.782976272,17.13258132,6.030385288,1.452923803,9.90E-06,beals barberry
0.714000172,13.46566931,6.30175115,1.451993816,1.01E-05,beals barberry
0.574262109,13.84532319,6.983253075,1.379866531,1.02E-05,beals barberry
0.692919386,14.02062135,6.441261767,1.441940342,1.03E-05,beals barberry
0.7961867,22.99020225,6.146054989,1.438094094,9.78E-06,beals barberry
0.689738246,22.25009591,6.543400322,1.385589634,1.02E-05,beals barberry
0.789993165,17.55823394,6.122850658,1.447556755,1.01E-05,beals barberry
0.581370508,21.36530651,7.230667723,1.326610079,1.05E-05,beals barberry
0.732600897,11.85818807,5.99808553,1.470140616,9.88E-06,beals barberry
0.814381883,17.48976439,5.988017581,1.451988434,9.84E-06,beals barberry
0.819577229,93.38361134,7.330321745,1.306077098,1.20E-05,southern magnolia
0.655101585,55.58925563,7.983082765,1.240271213,1.13E-05,southern magnolia
0.607509663,73.99144912,8.367273906,1.219602008,1.20E-05,southern magnolia
0.974320917,118.2845121,7.081215654,1.317474487,1.22E-05,southern magnolia
1.054349393,43.00468724,6.373056677,1.413816366,1.09E-05,southern magnolia
0.664467767,91.61783153,8.153987561,1.248743074,1.06E-05,southern magnolia
0.898189647,109.1768703,7.064569111,1.338714471,1.19E-05,southern magnolia
0.855627932,60.11759591,7.56500057,1.281152745,1.16E-05,southern magnolia
0.764834882,111.3202794,8.10945182,1.251407877,1.14E-05,southern magnolia
0.693084948,44.44256047,7.346751854,1.333816295,1.08E-05,southern magnolia
0.423593519,79.57338198,9.388018338,1.111949472,1.14E-05,canadian poplar
0.476470105,47.99934112,8.284297875,1.215956466,1.11E-05,canadian poplar
0.954764799,4.339480817,5.227343923,1.665960263,1.09E-05,canadian poplar
0.816875271,5.905654712,5.550560743,1.623063341,1.03E-05,canadian poplar
0.728671014,6.75484362,5.366499002,1.598286716,1.05E-05,canadian poplar
0.618401775,8.651857798,6.215308312,1.529430619,1.13E-05,canadian poplar
0.679467727,5.960339867,5.640191803,1.576807725,1.13E-05,canadian poplar
0.803859653,8.569812344,5.544756237,1.55798218,1.03E-05,canadian poplar
0.539079663,8.008826105,6.218886883,1.53768376,1.09E-05,canadian poplar
0.764091789,5.586169725,5.378041604,1.621436968,1.02E-05,canadian poplar
0.512026308,16.71000417,7.147777036,1.345712773,1.07E-05,chinese tulip tree
0.536721516,13.57268766,6.787026975,1.392105526,1.06E-05,chinese tulip tree
0.758837174,19.18218932,5.966916026,1.441723426,1.05E-05,chinese tulip tree
0.780017935,16.00519183,5.820453633,1.467086015,1.01E-05,chinese tulip tree
1.172058379,4.252545872,4.368334157,1.698381565,9.56E-06,chinese tulip tree
1.17432237,3.628903253,4.222589203,1.713983247,9.26E-06,chinese tulip tree
1.066121118,7.575091743,4.788972998,1.597611829,9.63E-06,chinese tulip tree
0.650422245,4.502777314,5.725128505,1.641798762,1.02E-05,chinese tulip tree
0.68596962,4.165166806,5.449362787,1.660719553,1.01E-05,chinese tulip tree
0.87809581,3.500660967,4.867234381,1.727964793,9.89E-06,chinese tulip tree
1.028234571,68.15546289,6.878097585,1.311504183,1.08E-05,tangerine
0.948674809,49.78987698,6.78475538,1.344599887,1.07E-05,tangerine
0.971560426,73.7586176,6.534921019,1.382428994,1.05E-05,tangerine
1.370503576,54.89610717,5.883940534,1.386966481,1.05E-05,tangerine
0.923981265,63.63154087,6.465020152,1.386475494,1.09E-05,tangerine
1.192389443,39.86456839,5.946020136,1.404803491,1.03E-05,tangerine
0.920180823,14.31295038,5.959244709,1.487563878,1.13E-05,tangerine
1.319046094,35.12309842,5.57771843,1.446140335,1.07E-05,tangerine
0.957061656,31.15084654,6.38968255,1.3949139,1.07E-05,tangerine
1.25610389,30.82238949,5.135551605,1.497443976,1.03E-05,tangerine
